REGION,TECHNOLOGY,VALUE
RE1,SO_DEMRESWOOCKN_HIG_URB,1.0
RE1,SO_DEMRESWOOCKN_LOW_RUR,1.0
RE1,SO_DEMRESWOOCKN_LOW_URB,1.0
RE1,SO_DEMRESWOOCKN_MID_RUR,1.0
RE1,SO_DEMRESWOOCKN_MID_URB,1.0
RE1,SO_DEMRES_MEDPVA_URB,1.0
RE1,SO_DEMTERBGSCKN_HIG,1.0
RE1,SO_DEMTERBGSCKN_LOW,1.0
RE1,SO_DEMTERBGSCKN_MID,1.0
RE1,SO_DEMTERELCACL_HIG,1.0
RE1,SO_DEMTERELCACL_LOW,1.0
RE1,SO_DEMTERELCACL_MID,1.0
RE1,SO_DEMTERELCAIR_CEN_HIG,1.0
RE1,SO_DEMTERELCAIR_CEN_LOW,1.0
RE1,SO_DEMTERELCAIR_CEN_MID,1.0
RE1,SO_DEMTERELCAIR_SPL_HIG,1.0
RE1,SO_DEMTERELCAIR_SPL_LOW,1.0
RE1,SO_DEMTERELCAIR_SPL_MID,1.0
RE1,SO_DEMTERELCCKN_HIG,1.0
RE1,SO_DEMTERELCCKN_LOW,1.0
RE1,SO_DEMTERELCCKN_MID,1.0
RE1,SO_DEMTERELCDATA,1.0
RE1,SO_DEMTERELCFAN_HIG,1.0
RE1,SO_DEMTERELCFAN_LOW,1.0
RE1,SO_DEMTERELCFAN_MID,1.0
RE1,SO_DEMTERELCILU_CIA,1.0
RE1,SO_DEMTERELCILU_HAL,1.0
RE1,SO_DEMTERELCILU_HIG,1.0
RE1,SO_DEMTERELCILU_LFC,1.0
RE1,SO_DEMTERELCILU_LOW,1.0
RE1,SO_DEMTERELCILU_MID,1.0
RE1,SO_DEMTERELCILU_VAP,1.0
RE1,SO_DEMTERELCMPW_HIG,1.0
RE1,SO_DEMTERELCMPW_LOW,1.0
RE1,SO_DEMTERELCMPW_MID,1.0
RE1,SO_DEMTERELCOTH_HIG,1.0
RE1,SO_DEMTERELCOTH_LOW,1.0
RE1,SO_DEMTERELCOTH_MID,1.0
RE1,SO_DEMTERELCREF_AUC_HIG,1.0
RE1,SO_DEMTERELCREF_AUC_LOW,1.0
RE1,SO_DEMTERELCREF_AUC_MID,1.0
RE1,SO_DEMTERELCREF_CEN_HIG,1.0
RE1,SO_DEMTERELCREF_CEN_LOW,1.0
RE1,SO_DEMTERELCREF_CEN_MID,1.0
RE1,SO_DEMTERLPGCKN_HIG,1.0
RE1,SO_DEMTERLPGCKN_LOW,1.0
RE1,SO_DEMTERLPGCKN_MID,1.0
RE1,SO_DEMTERNGSCKN_HIG,1.0
RE1,SO_DEMTERNGSCKN_LOW,1.0
RE1,SO_DEMTERNGSCKN_MID,1.0
RE1,SO_DEMTRADSLBOT,1.0
RE1,SO_DEMTRADSLBUS_ART,1.0
RE1,SO_DEMTRADSLBUS_BIA,1.0
RE1,SO_DEMTRADSLBUS_IMU,1.0
RE1,SO_DEMTRADSLBUS_URB,1.0
RE1,SO_DEMTRADSLFWD,1.0
RE1,SO_DEMTRADSLLDV,1.0
RE1,SO_DEMTRADSLMIC,1.0
RE1,SO_DEMTRADSLSHP,1.0
RE1,SO_DEMTRADSLSTT,1.0
RE1,SO_DEMTRADSLTAX,1.0
RE1,SO_DEMTRADSLTCK_C2P,1.0
RE1,SO_DEMTRADSLTCK_CSG,1.0
RE1,SO_DEMTRAELCBOT,1.0
RE1,SO_DEMTRAELCBUS_ART,1.0
RE1,SO_DEMTRAELCBUS_BIA,1.0
RE1,SO_DEMTRAELCBUS_IMU,1.0
RE1,SO_DEMTRAELCBUS_URB,1.0
RE1,SO_DEMTRAELCFWD,1.0
RE1,SO_DEMTRAELCLDV,1.0
RE1,SO_DEMTRAELCMET,1.0
RE1,SO_DEMTRAELCMIC,1.0
RE1,SO_DEMTRAELCMTC,1.0
RE1,SO_DEMTRAELCSTT,1.0
RE1,SO_DEMTRAELCTAX,1.0
RE1,SO_DEMTRAELCTCK_C2P,1.0
RE1,SO_DEMTRAELCTCK_CSG,1.0
RE1,SO_DEMTRAFOLSHP,1.0
RE1,SO_DEMTRAGSLBOT,1.0
RE1,SO_DEMTRAGSLBUS_IMU,1.0
RE1,SO_DEMTRAGSLBUS_URB,1.0
RE1,SO_DEMTRAGSLFWD,1.0
RE1,SO_DEMTRAGSLLDV,1.0
RE1,SO_DEMTRAGSLMIC,1.0
RE1,SO_DEMTRAGSLMTC,1.0
RE1,SO_DEMTRAGSLSTT,1.0
RE1,SO_DEMTRAGSLTAX,1.0
RE1,SO_DEMTRAGSLTCK_C2P,1.0
RE1,SO_DEMTRAHDGBUS_IMU,1.0
RE1,SO_DEMTRAHDGBUS_URB,1.0
RE1,SO_DEMTRAHDGFWD,1.0
RE1,SO_DEMTRAHDGLDV,1.0
RE1,SO_DEMTRAHDGMIC,1.0
RE1,SO_DEMTRAHDGSTT,1.0
RE1,SO_DEMTRAHDGTAX,1.0
RE1,SO_DEMTRAHDGTCK_CSG,1.0
RE1,SO_DEMTRAHEVFWD,1.0
RE1,SO_DEMTRAHEVLDV,1.0
RE1,SO_DEMTRAJETAVI,1.0
RE1,SO_DEMTRAJETSAFAVI,1.0
RE1,SO_DEMTRANGSBUS_ART,1.0
RE1,SO_DEMTRANGSBUS_BIA,1.0
RE1,SO_DEMTRANGSBUS_IMU,1.0
RE1,SO_DEMTRANGSBUS_URB,1.0
RE1,SO_DEMTRANGSFWD,1.0
RE1,SO_DEMTRANGSLDV,1.0
RE1,SO_DEMTRANGSMIC,1.0
RE1,SO_DEMTRANGSSTT,1.0
RE1,SO_DEMTRANGSTAX,1.0
RE1,SO_DEMTRANGSTCK_C2P,1.0
RE1,SO_DEMTRANGSTCK_CSG,1.0
RE1,SO_DEMTRAPHEVFWD,1.0
RE1,SO_DEMTRAPHEVLDV,1.0
RE1,SO_DEMTRAPHEVTAX,1.0
RE1,SO_EXPECU,1.0
RE1,SO_EXPOIL_1LIV,1.0
RE1,SO_EXPOIL_2MED,1.0
RE1,SO_EXPOIL_3PES,1.0
RE1,SO_IMPBET,1.0
RE1,SO_IMPDSL,1.0
RE1,SO_IMPFOL,1.0
RE1,SO_IMPGSL,1.0
RE1,SO_IMPJET,1.0
RE1,SO_IMPLNG,1.0
RE1,SO_IMPLPG,1.0
RE1,SO_IMPOIL_1LIV,1.0
RE1,SO_IMPOIL_2MED,1.0
RE1,SO_IMPOIL_3PES,1.0
RE1,SO_IMPURN,1.0
RE1,SO_MINAFR,1.0
RE1,SO_MINBAG,1.0
RE1,SO_MINCOA,1.0
RE1,SO_MINNGS,1.0
RE1,SO_MINOIL_1LIV,1.0
RE1,SO_MINOIL_2MED,1.0
RE1,SO_MINOIL_3PES,1.0
RE1,SO_MINSGC,1.0
RE1,SO_MINWAS,1.0
RE1,SO_MINWAS_ORG,1.0
RE1,SO_MINWOO,1.0
RE1,SO_PWRAFR,1.0
RE1,SO_PWRBGS,1.0
RE1,SO_PWRCOA,1.0
RE1,SO_PWRCOACCS,1.0
RE1,SO_PWRCSP,1.0
RE1,SO_PWRDIST,1.0
RE1,SO_PWRDSL,1.0
RE1,SO_PWRGEO,1.0
RE1,SO_PWRHYDDAM,1.0
RE1,SO_PWRHYDROR,1.0
RE1,SO_PWRJET,1.0
RE1,SO_PWRNGSCCS,1.0
RE1,SO_PWRNGS_CC,1.0
RE1,SO_PWRNGS_CS,1.0
RE1,SO_PWRSOLRTP,1.0
RE1,SO_PWRSOLUGE,1.0
RE1,SO_PWRSOLUGE_BAT,1.0
RE1,SO_PWRSOLUPE,1.0
RE1,SO_PWRTRN,1.0
RE1,SO_PWRWAS,1.0
RE1,SO_TYDBDL,1.0
RE1,SO_TYDBET,1.0
RE1,SO_TYDDSL,1.0
RE1,SO_TYDGSL,1.0
RE1,SO_TYDJET,1.0
RE1,SO_TYDLPG,1.0
RE1,SO_TYDNGS,1.0
RE1,SO_UPSALK,1.0
RE1,SO_UPSBDB,1.0
RE1,SO_UPSBET,1.0
RE1,SO_UPSBGB,1.0
RE1,SO_UPSBGS,1.0
RE1,SO_UPSBJS,1.0
RE1,SO_UPSBMET,1.0
RE1,SO_UPSBMETL,1.0
RE1,SO_UPSEVC,1.0
RE1,SO_UPSEV_FC,1.0
RE1,SO_UPSHDGRST,1.0
RE1,SO_UPSPEM,1.0
RE1,SO_UPSREG,1.0
RE1,SO_UPSSMR,1.0
RE1,SO_UPSSMRCCS,1.0
RE1,TRNELC_AN_NE,1.0
RE1,TRNELC_CA_AN,1.0
RE1,TRNELC_CA_NE,1.0
RE1,TRNELC_CA_OR,1.0
RE1,TRNELC_CA_SO,1.0
RE1,TRNELC_OR_AN,1.0
RE1,TRNELC_OR_NE,1.0
RE1,TRNELC_OR_SO,1.0
RE1,TRNELC_SO_AN,1.0
RE1,TRNELC_SO_NE,1.0
RE1,TRNNGS_CA_NE,1.0
RE1,TRNNGS_NE_AN,1.0
RE1,TRNNGS_NE_OR,1.0
RE1,TRNNGS_NE_SO,1.0
RE1,TRNOIL_AN_CA_1LIV,1.0
RE1,TRNOIL_AN_CA_2MED,1.0
RE1,TRNOIL_AN_CA_3PES,1.0
RE1,TRNOIL_NE_AN_1LIV,1.0
RE1,TRNOIL_NE_AN_2MED,1.0
RE1,TRNOIL_NE_AN_3PES,1.0
RE1,TRNOIL_NE_CA_1LIV,1.0
RE1,TRNOIL_NE_CA_2MED,1.0
RE1,TRNOIL_NE_CA_3PES,1.0
RE1,TRNOIL_OR_NE_1LIV,1.0
RE1,TRNOIL_OR_NE_2MED,1.0
RE1,TRNOIL_OR_NE_3PES,1.0
RE1,TRNOIL_SO_AN_1LIV,1.0
RE1,TRNOIL_SO_AN_2MED,1.0
RE1,TRNOIL_SO_AN_3PES,1.0
RE1,TRN_CA_AN,1.0
RE1,TRN_CA_CA,1.0
RE1,TRN_CA_NE,1.0
RE1,TRN_CA_OR,1.0
RE1,TRN_CA_SO,1.0
